c11,c12,c22,p10_1,p20_1
-0.37846906897701543,-0.44427358518757903,-0.34597439329124396,-1.3065531524556495,2.0704493468935454
-0.518105392857746,-0.579761630401735,-0.47171099482245543,-1.3778190428614565,2.0374448263750295
-0.9349927993509114,-0.9316412343084483,-0.8298483348692044,-2.5972443553992024,0.8334935095672124
-0.19552274978723524,-0.3123540436280621,-0.12814637296164796,-0.825259990100369,2.789972626737023
-1.6470608119126064,-1.6132586409231677,-1.5711038543610358,-5.829568482631809,-2.674766660294755
-0.50850862817814,-0.5165232669244155,-0.36045099632878985,-1.0416672430573815,2.3893349191195874
-0.2533808120368273,-0.37324944487511924,-0.246150797756323,-1.1275755498542728,2.433081139457279
-0.3120116466889691,-0.3853823166641029,-0.255588977869744,-0.9814600146405095,2.400465191496312
-0.726687595522168,-0.6866804229852564,-0.5460116853659852,-1.8311700020248627,1.6485761503771739
-0.3571729048052589,-0.39353134177603116,-0.22242066989056647,-0.7715331898332465,2.7087092621713857
-0.38465776253560674,-0.45078890754829287,-0.32308956881548684,-1.2696604223139862,2.2145675620120517
-0.3004290865575183,-0.38321611552896456,-0.2649910303059109,-1.0643694908396133,2.2934866844937423
-0.5189070066068062,-0.5291959971295838,-0.4138811616724631,-1.4413487885398468,1.8359986921130846
-0.6910820590638971,-0.6627898324071249,-0.5108111111754259,-1.180923127983829,2.083719974184801
-0.7975846222080981,-0.7709551416928878,-0.6351648499620988,-1.8053721685529938,1.5161286428786886
-0.14918693111372877,-0.3092245277480675,-0.22560016922587242,-1.3033271440192826,2.163013834993113
-0.4219008928811839,-0.4735573504040016,-0.3534500564257445,-1.0881977804765781,2.1446391593857745
-0.27033654271681334,-0.37528780984021903,-0.2715197374419542,-1.1950407375177046,2.228327685164571
-0.7057280503442412,-0.6797269611304246,-0.542432276051419,-1.7621638724090298,1.672133110549135
-0.32518922129819516,-0.3988536970436103,-0.23565381556676018,-0.7319110746022749,2.666397999628383
-0.5794357971666813,-0.5426852078065236,-0.39257240672162746,-0.9941540859221409,2.245829135740958
-0.2772923145172569,-0.3702162146711721,-0.26212630744481147,-1.0759403588017642,2.237125346653422
-0.5268940153518621,-0.5398062067678417,-0.4221459687006668,-1.3579214623844555,1.9844274185048978
-0.3428034635212534,-0.4163277690130895,-0.33388357491876564,-1.4581690072149993,1.94834593735752
-4.295306373375965,-3.8323725457995654,-3.374141308658703,-10.552937337980802,-6.268558669669034
-0.9249420755068389,-0.6731897082257645,-0.3774412681360692,-0.06913998754492484,3.0823722033616763
-0.2470077196295994,-0.3506715961909497,-0.2555182060342165,-1.2154628020750822,2.1446028598601883
-3.530492500098891,-3.1766738106425008,-2.850690486784507,-11.267259631450544,-7.082918962142383
-0.48838532775681437,-0.5154192014286497,-0.3686404138782701,-1.051735244857214,2.4434195986919405
-0.4083780884678935,-0.46600201647588996,-0.34170138062252414,-1.1216394077602445,2.246124021687178
